q(MeV) 1s_{1/2} 2s_{1/2} 2p_{1/2} 2p_{3/2} 3s_{1/2} 3p_{1/2} 3p_{3/2} 3d_{3/2} 3d_{5/2} 4s_{1/2} 4p_{1/2} 4p_{3/2} 4d_{3/2} 4d_{5/2} 5s_{1/2} 5p_{1/2} 5p_{3/2} Sum
1.19386 2.42912e-07 2.95648e-08 6.22179e-10 9.31844e-10 5.84862e-09 1.32639e-10 2.01415e-10 1.88747e-13 5.94098e-13 1.20379e-09 2.51457e-11 3.82859e-11 2.76954e-14 9.24962e-14 1.56959e-10 2.2743e-12 3.31239e-12 2.81644e-07
1.19907 2.3615e-07 2.87381e-08 5.99204e-10 8.96533e-10 5.68572e-09 1.27843e-10 1.93937e-10 1.68275e-13 5.45118e-13 1.16936e-09 2.42464e-11 3.69004e-11 7.84976e-14 1.76523e-13 1.52526e-10 2.20187e-12 3.20609e-12 2.7378e-07
1.2043 2.29572e-07 2.79343e-08 5.77067e-10 8.62537e-10 5.52719e-09 1.23293e-10 1.86886e-10 1.46416e-13 4.95317e-13 1.13622e-09 2.33796e-11 3.55705e-11 3.70144e-14 1.07415e-13 1.48218e-10 2.11618e-12 3.08045e-12 2.66133e-07
1.20955 2.23175e-07 2.71528e-08 5.55795e-10 8.29893e-10 5.37219e-09 1.18972e-10 1.80242e-10 1.3297e-13 4.63351e-13 1.10401e-09 2.24169e-11 3.40585e-11 5.93111e-14 1.41627e-13 1.44107e-10 2.02867e-12 2.94605e-12 2.58696e-07
1.21482 2.16954e-07 2.6393e-08 5.35237e-10 7.98375e-10 5.22097e-09 1.14781e-10 1.73808e-10 1.27285e-13 4.47973e-13 1.07411e-09 2.15405e-11 3.26686e-11 5.2862e-14 1.2524e-13 1.40174e-10 1.9479e-12 2.82438e-12 2.51464e-07
1.22012 2.10928e-07 2.56517e-08 5.15309e-10 7.68036e-10 5.07316e-09 1.10645e-10 1.67467e-10 1.22836e-13 4.34126e-13 1.04408e-09 2.0831e-11 3.15956e-11 3.74147e-14 1.00213e-13 1.36266e-10 1.87579e-12 2.71917e-12 2.44453e-07
1.22544 2.05043e-07 2.49328e-08 4.96335e-10 7.39026e-10 4.92997e-09 1.06639e-10 1.61283e-10 1.23389e-13 4.29212e-13 1.01475e-09 2.00865e-11 3.04417e-11 2.14624e-14 7.43178e-14 1.32362e-10 1.81009e-12 2.62245e-12 2.37612e-07
1.23079 1.99319e-07 2.42352e-08 4.77946e-10 7.1089e-10 4.79096e-09 1.0273e-10 1.55232e-10 1.28365e-13 4.32827e-13 9.86192e-10 1.93824e-11 2.93521e-11 4.24792e-14 1.05412e-13 1.28584e-10 1.74896e-12 2.53324e-12 2.30961e-07
1.23616 1.93753e-07 2.35563e-08 4.60255e-10 6.83875e-10 4.65615e-09 9.89425e-11 1.49362e-10 1.34225e-13 4.358e-13 9.58293e-10 1.86256e-11 2.81608e-11 2.99092e-14 8.5784e-14 1.25022e-10 1.69046e-12 2.44542e-12 2.24493e-07
1.24155 1.8834e-07 2.28957e-08 4.43283e-10 6.57993e-10 4.52475e-09 9.53244e-11 1.43767e-10 1.46575e-13 4.50173e-13 9.3174e-10 1.79501e-11 2.71064e-11 1.9298e-14 6.64033e-14 1.21627e-10 1.62642e-12 2.34695e-12 2.18204e-07
1.24696 1.83098e-07 2.2252e-08 4.26772e-10 6.32991e-10 4.39733e-09 9.17657e-11 1.38266e-10 1.47919e-13 4.4323e-13 9.0535e-10 1.73897e-11 2.62728e-11 2.01963e-14 6.76418e-14 1.18192e-10 1.56643e-12 2.26206e-12 2.12109e-07
1.2524 1.77978e-07 2.16271e-08 4.11065e-10 6.09108e-10 4.27437e-09 8.83931e-11 1.33034e-10 1.38699e-13 4.16983e-13 8.79503e-10 1.67807e-11 2.53439e-11 2.90197e-14 7.8693e-14 1.14734e-10 1.51407e-12 2.18817e-12 2.06162e-07
1.25786 1.73e-07 2.1021e-08 3.95849e-10 5.85949e-10 4.15421e-09 8.5203e-11 1.28129e-10 1.28995e-13 3.95587e-13 8.54321e-10 1.61525e-11 2.43813e-11 2.76559e-14 7.78659e-14 1.11478e-10 1.4645e-12 2.11574e-12 2.00381e-07
1.26335 1.68158e-07 2.04313e-08 3.81194e-10 5.63678e-10 4.03713e-09 8.21883e-11 1.23529e-10 1.16132e-13 3.6999e-13 8.29825e-10 1.55018e-11 2.33783e-11 6.87025e-14 1.45266e-13 1.08376e-10 1.40042e-12 2.01952e-12 1.94758e-07
1.26886 1.6345e-07 1.98572e-08 3.67154e-10 5.42389e-10 3.92248e-09 7.92919e-11 1.19139e-10 1.2018e-13 3.74429e-13 8.07024e-10 1.48642e-11 2.23774e-11 4.36178e-14 1.01295e-13 1.05362e-10 1.3439e-12 1.93592e-12 1.89292e-07
1.27439 1.58872e-07 1.92998e-08 3.53567e-10 5.21787e-10 3.81098e-09 7.63923e-11 1.14704e-10 1.30991e-13 3.91567e-13 7.84886e-10 1.43107e-11 2.15077e-11 2.96331e-14 7.58301e-14 1.02422e-10 1.28978e-12 1.85218e-12 1.83976e-07
1.27995 1.5444e-07 1.87557e-08 3.40483e-10 5.0213e-10 3.7022e-09 7.35193e-11 1.10314e-10 1.42748e-13 4.07704e-13 7.62488e-10 1.38403e-11 2.08052e-11 1.88749e-14 5.96062e-14 9.96348e-11 1.25337e-12 1.80144e-12 1.78825e-07
1.28554 1.50111e-07 1.82289e-08 3.27898e-10 4.83092e-10 3.59739e-09 7.07261e-11 1.06002e-10 1.46923e-13 4.11505e-13 7.40902e-10 1.33742e-11 2.01001e-11 1.87527e-14 5.75863e-14 9.67509e-11 1.19981e-12 1.72277e-12 1.738e-07
1.29114 1.45902e-07 1.77167e-08 3.15786e-10 4.64791e-10 3.4958e-09 6.80058e-11 1.01798e-10 1.45024e-13 4.04504e-13 7.1963e-10 1.28482e-11 1.92821e-11 3.32333e-14 8.1687e-14 9.40113e-11 1.1636e-12 1.66991e-12 1.68914e-07
1.29677 1.41809e-07 1.72182e-08 3.04204e-10 4.47336e-10 3.3971e-09 6.54156e-11 9.78139e-11 1.452e-13 3.99675e-13 6.9908e-10 1.23419e-11 1.85019e-11 4.17928e-14 9.58063e-14 9.13187e-11 1.1169e-12 1.60232e-12 1.64164e-07
1.30243 1.3783e-07 1.67339e-08 2.92978e-10 4.30416e-10 3.30135e-09 6.29084e-11 9.39541e-11 1.45976e-13 3.96156e-13 6.79907e-10 1.18408e-11 1.77095e-11 1.91252e-14 5.62409e-14 8.87677e-11 1.06507e-12 1.52239e-12 1.59546e-07
1.30811 1.3396e-07 1.62622e-08 2.82189e-10 4.14178e-10 3.20845e-09 6.05128e-11 9.02603e-11 1.41839e-13 3.82674e-13 6.60794e-10 1.14126e-11 1.70534e-11 3.52377e-14 8.19266e-14 8.64077e-11 1.03333e-12 1.47477e-12 1.55057e-07
1.31381 1.30215e-07 1.58034e-08 2.71733e-10 3.98567e-10 3.11808e-09 5.81688e-11 8.66644e-11 1.35177e-13 3.65093e-13 6.42229e-10 1.10261e-11 1.6468e-11 1.66063e-14 4.98517e-14 8.38986e-11 9.98955e-13 1.42755e-12 1.50708e-07
1.31954 1.26557e-07 1.53575e-08 2.6176e-10 3.83601e-10 3.03077e-09 5.59273e-11 8.32046e-11 1.27669e-13 3.43585e-13 6.2385e-10 1.05975e-11 1.58063e-11 3.32658e-14 7.68755e-14 8.14767e-11 9.66348e-13 1.38077e-12 1.46464e-07
1.3253 1.23e-07 1.49248e-08 2.52107e-10 3.69112e-10 2.94602e-09 5.38129e-11 7.99614e-11 1.21077e-13 3.24058e-13 6.06047e-10 1.02366e-11 1.52734e-11 2.86372e-14 6.88044e-14 7.91464e-11 9.24009e-13 1.3199e-12 1.42339e-07
1.33108 1.19542e-07 1.4504e-08 2.42811e-10 3.5517e-10 2.86341e-09 5.18205e-11 7.69337e-11 1.20086e-13 3.14498e-13 5.8882e-10 9.79314e-12 1.4587e-11 2.66468e-14 6.57549e-14 7.69006e-11 8.84369e-13 1.26051e-12 1.38328e-07
1.33689 1.1618e-07 1.40944e-08 2.33862e-10 3.41762e-10 2.78235e-09 4.99562e-11 7.41302e-11 1.26131e-13 3.19196e-13 5.72373e-10 9.39473e-12 1.39716e-11 5.76167e-14 1.11482e-13 7.479e-11 8.44199e-13 1.19936e-12 1.34429e-07
1.34272 1.12911e-07 1.36967e-08 2.25236e-10 3.28851e-10 2.70368e-09 4.80978e-11 7.13198e-11 1.23247e-13 3.11342e-13 5.56909e-10 9.00094e-12 1.33464e-11 1.34964e-14 4.02986e-14 7.27671e-11 8.1212e-13 1.15074e-12 1.30639e-07
1.34857 1.09748e-07 1.33086e-08 2.16935e-10 3.16558e-10 2.62702e-09 4.62621e-11 6.85413e-11 1.10217e-13 2.86547e-13 5.41299e-10 8.72927e-12 1.2951e-11 1.10025e-14 3.53183e-14 7.07442e-11 7.83458e-13 1.10997e-12 1.26967e-07
1.35445 1.06658e-07 1.29327e-08 2.08933e-10 3.04603e-10 2.55308e-09 4.44635e-11 6.57783e-11 9.79605e-14 2.62968e-13 5.26e-10 8.40306e-12 1.2449e-11 2.01011e-14 4.90443e-14 6.87481e-11 7.56669e-13 1.07023e-12 1.23385e-07
1.36036 1.03654e-07 1.25669e-08 2.01226e-10 2.931e-10 2.48131e-09 4.27787e-11 6.31973e-11 8.55431e-14 2.37879e-13 5.1104e-10 8.11571e-12 1.20153e-11 1.0591e-14 3.36433e-14 6.67777e-11 7.2971e-13 1.03223e-12 1.19902e-07
1.36629 1.00733e-07 1.22117e-08 1.93795e-10 2.82019e-10 2.41195e-09 4.11588e-11 6.07159e-11 7.26201e-14 2.10772e-13 4.96628e-10 7.79017e-12 1.15133e-11 2.65124e-14 5.74337e-14 6.48857e-11 7.06102e-13 9.98645e-13 1.16518e-07
1.37225 9.78947e-08 1.18656e-08 1.86651e-10 2.71385e-10 2.3443e-09 3.96491e-11 5.84203e-11 6.05252e-14 1.85006e-13 4.82465e-10 7.53465e-12 1.11407e-11 1.21804e-14 3.43306e-14 6.30361e-11 6.81387e-13 9.6425e-13 1.13227e-07
1.37824 9.51347e-08 1.15303e-08 1.79748e-10 2.61106e-10 2.27817e-09 3.82463e-11 5.63187e-11 5.19221e-14 1.67949e-13 4.68658e-10 7.20434e-12 1.06331e-11 1.45395e-14 3.91371e-14 6.12659e-11 6.55866e-13 9.2675e-13 1.10028e-07
1.38425 9.24519e-08 1.12034e-08 1.73108e-10 2.51237e-10 2.21368e-09 3.68688e-11 5.42525e-11 4.64584e-14 1.55665e-13 4.55838e-10 6.91175e-12 1.01763e-11 2.34928e-14 5.12401e-14 5.96335e-11 6.26112e-13 8.80133e-13 1.06919e-07
1.39029 8.98556e-08 1.08859e-08 1.66677e-10 2.41755e-10 2.15081e-09 3.55271e-11 5.22461e-11 4.30975e-14 1.47925e-13 4.43188e-10 6.67841e-12 9.82923e-12 7.99465e-15 2.54627e-14 5.80086e-11 6.01661e-13 8.43803e-13 1.03908e-07
1.39635 8.73201e-08 1.05774e-08 1.60507e-10 2.32589e-10 2.08983e-09 3.42041e-11 5.02394e-11 4.16265e-14 1.42572e-13 4.30727e-10 6.48106e-12 9.53992e-12 1.4652e-14 3.37524e-14 5.63111e-11 5.84139e-13 8.21893e-13 1.0097e-07
1.40244 8.4855e-08 1.02779e-08 1.54522e-10 2.23683e-10 2.0311e-09 3.29237e-11 4.82858e-11 3.6078e-14 1.28348e-13 4.18161e-10 6.2671e-12 9.22583e-12 5.4587e-15 2.06508e-14 5.46617e-11 5.65425e-13 7.96299e-13 9.81133e-08
1.40856 8.24591e-08 9.98654e-09 1.48793e-10 2.15185e-10 1.97347e-09 3.17404e-11 4.6518e-11 3.21617e-14 1.18923e-13 4.06184e-10 5.99213e-12 8.80235e-12 9.35411e-15 2.71609e-14 5.31255e-11 5.41904e-13 7.60249e-13 9.5337e-08
1.4147 8.01298e-08 9.7037e-09 1.43249e-10 2.06957e-10 1.9177e-09 3.06043e-11 4.48179e-11 2.88219e-14 1.10146e-13 3.94745e-10 5.76706e-12 8.46226e-12 1.13407e-14 2.96616e-14 5.16361e-11 5.22454e-13 7.3303e-13 9.26389e-08
1.42087 7.7866e-08 9.42832e-09 1.37916e-10 1.99058e-10 1.86303e-09 2.95078e-11 4.31872e-11 2.82502e-14 1.07104e-13 3.83563e-10 5.57129e-12 8.17663e-12 4.77916e-15 1.91316e-14 5.02119e-11 5.00158e-13 6.99606e-13 9.00159e-08
1.42707 7.5665e-08 9.16145e-09 1.32787e-10 1.91462e-10 1.80997e-09 2.8433e-11 4.15878e-11 2.88783e-14 1.07097e-13 3.72748e-10 5.36518e-12 7.86569e-12 5.09411e-15 1.85279e-14 4.87095e-11 4.86388e-13 6.8308e-13 8.74667e-08
1.43329 7.35359e-08 8.90113e-09 1.27847e-10 1.84226e-10 1.7582e-09 2.74046e-11 4.00765e-11 2.59824e-14 1.01022e-13 3.61984e-10 5.14205e-12 7.52934e-12 1.36653e-14 3.19696e-14 4.73755e-11 4.6393e-13 6.48105e-13 8.49981e-08
1.43954 7.14561e-08 8.64911e-09 1.23102e-10 1.77215e-10 1.70794e-09 2.63576e-11 3.85111e-11 2.75758e-14 1.04018e-13 3.51899e-10 4.93375e-12 7.20887e-12 5.63342e-15 1.8992e-14 4.60839e-11 4.4675e-13 6.23263e-13 8.25897e-08
1.44582 6.94349e-08 8.40349e-09 1.18507e-10 1.7043e-10 1.65922e-09 2.53421e-11 3.69779e-11 2.55984e-14 1.00271e-13 3.42312e-10 4.76697e-12 6.95053e-12 5.00926e-15 1.56676e-14 4.47494e-11 4.29848e-13 5.99397e-13 8.02488e-08
1.45213 6.74699e-08 8.16541e-09 1.14104e-10 1.63935e-10 1.61237e-09 2.43303e-11 3.54293e-11 2.70532e-14 1.00164e-13 3.32528e-10 4.60939e-12 6.71652e-12 1.36852e-14 2.89724e-14 4.35316e-11 4.16791e-13 5.79823e-13 7.79741e-08
1.45846 6.55604e-08 7.93342e-09 1.09843e-10 1.57657e-10 1.56714e-09 2.33725e-11 3.39615e-11 2.59425e-14 9.31885e-14 3.2278e-10 4.47216e-12 6.52584e-12 3.40144e-14 6.1482e-14 4.22798e-11 4.03697e-13 5.62209e-13 7.5763e-08
1.46482 6.3704e-08 7.70852e-09 1.05758e-10 1.51643e-10 1.52325e-09 2.25012e-11 3.26487e-11 2.27552e-14 8.34176e-14 3.13482e-10 4.28851e-12 6.24953e-12 4.17993e-15 1.5342e-14 4.09996e-11 3.89325e-13 5.42753e-13 7.36144e-08
1.47121 6.19e-08 7.48952e-09 1.01793e-10 1.45803e-10 1.48017e-09 2.17051e-11 3.14734e-11 1.86147e-14 7.37226e-14 3.04592e-10 4.08674e-12 5.93714e-12 6.87471e-15 1.96591e-14 3.98506e-11 3.713e-13 5.1645e-13 7.15259e-08
1.47763 6.01462e-08 7.27714e-09 9.80021e-11 1.40228e-10 1.43814e-09 2.0927e-11 3.03269e-11 1.81046e-14 7.15418e-14 2.96313e-10 3.94036e-12 5.71699e-12 3.10541e-15 1.1848e-14 3.87471e-11 3.54058e-13 4.90537e-13 6.94966e-08
1.48407 5.845e-08 7.07031e-09 9.43451e-11 1.34905e-10 1.39714e-09 2.01643e-11 2.92057e-11 1.65917e-14 6.76283e-14 2.87907e-10 3.80256e-12 5.51449e-12 3.49314e-15 1.24487e-14 3.76838e-11 3.43756e-13 4.76462e-13 6.75319e-08
1.49054 5.67931e-08 6.86969e-09 9.08331e-11 1.29749e-10 1.35764e-09 1.94049e-11 2.8069e-11 1.678e-14 6.55408e-14 2.79725e-10 3.67902e-12 5.33502e-12 3.86024e-15 1.29257e-14 3.66234e-11 3.30829e-13 4.58131e-13 6.56147e-08
1.49704 5.5183e-08 6.67431e-09 8.74338e-11 1.24761e-10 1.31915e-09 1.86835e-11 2.69953e-11 1.59179e-14 6.16397e-14 2.71737e-10 3.53522e-12 5.11994e-12 7.99347e-15 1.95027e-14 3.55819e-11 3.18184e-13 4.3945e-13 6.37512e-08
1.50357 5.36178e-08 6.48516e-09 8.41513e-11 1.19933e-10 1.28171e-09 1.79918e-11 2.59688e-11 1.51414e-14 5.93281e-14 2.63897e-10 3.40541e-12 4.93021e-12 3.781e-15 1.29871e-14 3.45794e-11 3.04662e-13 4.1993e-13 6.19404e-08
1.51013 5.2097e-08 6.30071e-09 8.10045e-11 1.15329e-10 1.24532e-09 1.73216e-11 2.49761e-11 1.34792e-14 5.52101e-14 2.56707e-10 3.25743e-12 4.69625e-12 1.19017e-14 2.41293e-14 3.36206e-11 2.92163e-13 4.01033e-13 6.01808e-08
1.51672 5.06186e-08 6.12215e-09 7.79645e-11 1.10866e-10 1.21012e-09 1.66656e-11 2.39918e-11 1.14255e-14 5.0713e-14 2.49527e-10 3.162e-12 4.55832e-12 5.59407e-15 1.36885e-14 3.26842e-11 2.83192e-13 3.88561e-13 5.8471e-08
1.52333 4.91821e-08 5.94801e-09 7.50442e-11 1.066e-10 1.17605e-09 1.60357e-11 2.30442e-11 1.15203e-14 4.77767e-14 2.42381e-10 3.07337e-12 4.43473e-12 1.0183e-14 2.0324e-14 3.17287e-11 2.76031e-13 3.7998e-13 5.68092e-08
1.52998 4.7786e-08 5.77881e-09 7.22305e-11 1.02491e-10 1.14301e-09 1.54582e-11 2.21867e-11 1.10525e-14 4.33623e-14 2.35203e-10 2.95704e-12 4.26635e-12 1.67961e-15 8.46137e-15 3.07785e-11 2.65252e-13 3.65405e-13 5.51941e-08
1.53665 4.64352e-08 5.61508e-09 6.95496e-11 9.86074e-11 1.11069e-09 1.4948e-11 2.14604e-11 8.52706e-15 3.77599e-14 2.28625e-10 2.83023e-12 4.0749e-12 2.29445e-15 8.53403e-15 2.98934e-11 2.56731e-13 3.54039e-13 5.36317e-08
1.54335 4.51165e-08 5.45539e-09 6.694e-11 9.48e-11 1.07896e-09 1.44636e-11 2.07749e-11 6.71918e-15 3.42336e-14 2.22077e-10 2.72065e-12 3.91594e-12 1.625e-15 7.76081e-15 2.90792e-11 2.4693e-13 3.39547e-13 5.21062e-08
1.55008 4.38344e-08 5.30081e-09 6.44266e-11 9.1119e-11 1.04789e-09 1.39781e-11 2.0086e-11 4.91476e-15 3.30665e-14 2.15827e-10 2.61554e-12 3.76175e-12 5.01147e-15 1.24788e-14 2.82635e-11 2.36606e-13 3.24594e-13 5.06238e-08
1.55684 4.25889e-08 5.15007e-09 6.20098e-11 8.76004e-11 1.01768e-09 1.3487e-11 1.93791e-11 5.51575e-15 3.50033e-14 2.09746e-10 2.51996e-12 3.61785e-12 1.87889e-14 3.41517e-14 2.74891e-11 2.29107e-13 3.14418e-13 4.91832e-08
1.56363 4.13781e-08 5.00397e-09 5.96983e-11 8.42362e-11 9.88461e-10 1.29866e-11 1.86416e-11 1.1526e-14 4.53272e-14 2.03924e-10 2.45043e-12 3.51823e-12 1.36805e-15 5.92841e-15 2.67245e-11 2.19879e-13 3.0047e-13 4.77833e-08
1.57045 4.02018e-08 4.86191e-09 5.74631e-11 8.09856e-11 9.60209e-10 1.24912e-11 1.79023e-11 1.83097e-14 5.57702e-14 1.97912e-10 2.38762e-12 3.43501e-12 1.10056e-15 5.78276e-15 2.58965e-11 2.15797e-13 2.97161e-13 4.6423e-08
1.5773 3.90587e-08 4.72366e-09 5.53129e-11 7.78677e-11 9.32824e-10 1.20382e-11 1.72372e-11 2.00197e-14 5.75401e-14 1.92021e-10 2.28816e-12 3.29184e-12 3.40665e-15 1.02936e-14 2.5149e-11 2.05917e-13 2.82753e-13 4.5101e-08
1.58418 3.79475e-08 4.58957e-09 5.32492e-11 7.48706e-11 9.06123e-10 1.16228e-11 1.66401e-11 1.66255e-14 5.24747e-14 1.8654e-10 2.18119e-12 3.12864e-12 1.50204e-14 2.94401e-14 2.44463e-11 1.98522e-13 2.72166e-13 4.38164e-08
1.59109 3.68679e-08 4.45906e-09 5.12602e-11 7.19938e-11 8.79999e-10 1.12087e-11 1.60441e-11 1.72065e-14 5.437e-14 1.81345e-10 2.1074e-12 3.02236e-12 4.54258e-15 1.21555e-14 2.37503e-11 1.89348e-13 2.59216e-13 4.25683e-08
1.59803 3.58236e-08 4.33274e-09 4.94066e-11 6.93491e-11 8.54593e-10 1.0798e-11 1.54541e-11 1.67549e-14 5.54652e-14 1.76229e-10 2.04117e-12 2.92766e-12 1.1105e-15 5.94992e-15 2.30833e-11 1.83104e-13 2.50532e-13 4.13607e-08
1.605 3.4804e-08 4.2095e-09 4.75713e-11 6.67031e-11 8.30051e-10 1.03855e-11 1.48481e-11 1.33255e-14 5.03777e-14 1.71018e-10 1.95732e-12 2.80376e-12 1.81931e-15 7.84744e-15 2.24163e-11 1.79006e-13 2.45514e-13 4.01818e-08
1.612 3.38129e-08 4.08999e-09 4.58242e-11 6.41859e-11 8.06303e-10 9.99365e-12 1.42746e-11 1.22244e-14 4.88306e-14 1.66132e-10 1.88522e-12 2.69932e-12 1.52024e-15 7.24467e-15 2.17631e-11 1.70753e-13 2.33737e-13 3.90364e-08
1.61903 3.28501e-08 3.97363e-09 4.41308e-11 6.17518e-11 7.83176e-10 9.59541e-12 1.36875e-11 1.3371e-14 5.0707e-14 1.61478e-10 1.81866e-12 2.59972e-12 3.21334e-15 9.41557e-15 2.11356e-11 1.64097e-13 2.24751e-13 3.79236e-08
1.62609 3.19145e-08 3.86048e-09 4.25046e-11 5.94203e-11 7.60888e-10 9.2137e-12 1.31224e-11 1.43135e-14 5.09334e-14 1.56738e-10 1.75014e-12 2.50209e-12 9.10771e-15 1.93294e-14 2.05349e-11 1.56811e-13 2.13781e-13 3.68422e-08
1.63318 3.10051e-08 3.7507e-09 4.09497e-11 5.71901e-11 7.39235e-10 8.87546e-12 1.26323e-11 1.60009e-14 5.24347e-14 1.52081e-10 1.6881e-12 2.41836e-12 4.86449e-15 1.31761e-14 1.99618e-11 1.50781e-13 2.05549e-13 3.57913e-08
1.64031 3.01217e-08 3.64381e-09 3.94472e-11 5.50433e-11 7.18043e-10 8.53641e-12 1.21449e-11 2.1683e-14 6.0912e-14 1.47857e-10 1.59692e-12 2.27499e-12 1.8749e-14 3.34819e-14 1.93964e-11 1.43938e-13 1.95489e-13 3.47703e-08
1.64746 2.9263e-08 3.54009e-09 3.80072e-11 5.29847e-11 6.97351e-10 8.20154e-12 1.16611e-11 2.29937e-14 6.35825e-14 1.43813e-10 1.52827e-12 2.16886e-12 3.09464e-15 9.50675e-15 1.8868e-11 1.38712e-13 1.8773e-13 3.37781e-08
1.65465 2.84289e-08 3.43907e-09 3.66331e-11 5.10367e-11 6.77461e-10 7.84619e-12 1.11295e-11 2.02981e-14 5.89845e-14 1.3981e-10 1.48482e-12 2.1054e-12 3.12643e-15 8.6358e-15 1.8337e-11 1.35153e-13 1.83095e-13 3.28142e-08
1.66186 2.76184e-08 3.34083e-09 3.52964e-11 4.9138e-11 6.5841e-10 7.51191e-12 1.06233e-11 1.70276e-14 5.1905e-14 1.35775e-10 1.42768e-12 2.02042e-12 1.33917e-14 2.47673e-14 1.78007e-11 1.30838e-13 1.77115e-13 3.18776e-08
1.66911 2.68305e-08 3.24559e-09 3.40173e-11 4.73172e-11 6.40004e-10 7.21861e-12 1.01828e-11 1.38823e-14 4.46319e-14 1.31769e-10 1.38263e-12 1.96057e-12 1.21896e-14 2.30038e-14 1.72864e-11 1.25327e-13 1.69484e-13 3.09676e-08
1.67639 2.6069e-08 3.15285e-09 3.27968e-11 4.56085e-11 6.22013e-10 6.95538e-12 9.8028e-12 1.13119e-14 3.83135e-14 1.28039e-10 1.31743e-12 1.86387e-12 3.37147e-15 9.16007e-15 1.67891e-11 1.19224e-13 1.60852e-13 3.00874e-08
1.6837 2.53253e-08 3.06265e-09 3.15999e-11 4.39119e-11 6.04417e-10 6.70575e-12 9.44293e-12 9.98351e-15 3.46362e-14 1.24482e-10 1.25995e-12 1.77645e-12 2.98179e-15 8.2049e-15 1.63247e-11 1.14353e-13 1.541e-13 2.92282e-08
1.69105 2.46025e-08 2.97519e-09 3.04681e-11 4.2311e-11 5.87188e-10 6.4708e-12 9.10741e-12 1.06884e-14 3.49207e-14 1.21047e-10 1.22241e-12 1.72293e-12 5.91977e-15 1.23966e-14 1.58706e-11 1.10774e-13 1.49009e-13 2.83934e-08
1.69842 2.39003e-08 2.89001e-09 2.93544e-11 4.07335e-11 5.70452e-10 6.23862e-12 8.7734e-12 1.01241e-14 3.27938e-14 1.17428e-10 1.18643e-12 1.67783e-12 2.70368e-15 7.78013e-15 1.5418e-11 1.06256e-13 1.43135e-13 2.75819e-08
1.70583 2.32179e-08 2.80738e-09 2.82845e-11 3.92162e-11 5.54195e-10 6.01532e-12 8.45416e-12 1.07442e-14 3.28275e-14 1.14142e-10 1.13325e-12 1.59681e-12 8.11886e-15 1.57606e-14 1.49529e-11 1.02264e-13 1.38047e-13 2.67936e-08
1.71327 2.2555e-08 2.72697e-09 2.72478e-11 3.77489e-11 5.38231e-10 5.79961e-12 8.14934e-12 9.29251e-15 3.04364e-14 1.10969e-10 1.08692e-12 1.52663e-12 1.65229e-15 5.10045e-15 1.45547e-11 9.80399e-14 1.31241e-13 2.60276e-08
1.72074 2.19109e-08 2.64894e-09 2.62484e-11 3.63335e-11 5.22734e-10 5.58011e-12 7.83376e-12 8.58668e-15 2.93468e-14 1.07858e-10 1.04945e-12 1.4717e-12 1.83486e-15 4.94463e-15 1.41217e-11 9.54981e-14 1.28385e-13 2.52834e-08
1.72825 2.12849e-08 2.57312e-09 2.53042e-11 3.50014e-11 5.07885e-10 5.36497e-12 7.51747e-12 8.38871e-15 2.80164e-14 1.04747e-10 1.01094e-12 1.41562e-12 2.71801e-15 6.52555e-15 1.37435e-11 9.17608e-14 1.22569e-13 2.45603e-08
1.73578 2.06769e-08 2.49937e-09 2.43604e-11 3.36647e-11 4.93564e-10 5.1578e-12 7.20909e-12 8.86963e-15 2.70402e-14 1.01753e-10 9.81436e-13 1.37451e-12 6.17664e-15 1.16984e-14 1.33428e-11 8.94056e-14 1.19674e-13 2.38579e-08
1.74335 2.00861e-08 2.42772e-09 2.34747e-11 3.24202e-11 4.79505e-10 4.96987e-12 6.93824e-12 9.90087e-15 2.74103e-14 9.86862e-11 9.53422e-13 1.34089e-12 2.53219e-15 6.37396e-15 1.29432e-11 8.472e-14 1.13463e-13 2.31753e-08
1.75096 1.9512e-08 2.35819e-09 2.26271e-11 3.12252e-11 4.65827e-10 4.81059e-12 6.71881e-12 9.29835e-15 2.5534e-14 9.58551e-11 9.08991e-13 1.27679e-12 3.15529e-15 7.41911e-15 1.25721e-11 8.19933e-14 1.09919e-13 2.25122e-08
1.75859 1.89543e-08 2.29068e-09 2.17835e-11 3.00314e-11 4.52283e-10 4.64744e-12 6.4968e-12 7.48769e-15 2.33941e-14 9.32493e-11 8.57705e-13 1.19429e-12 8.56934e-15 1.49864e-14 1.22184e-11 7.83492e-14 1.04414e-13 2.18679e-08
1.76626 1.84152e-08 2.22506e-09 2.10145e-11 2.89664e-11 4.39149e-10 4.47699e-12 6.25815e-12 7.03962e-15 2.31089e-14 9.06528e-11 8.37288e-13 1.16764e-12 6.0859e-15 1.11635e-14 1.18868e-11 7.5272e-14 9.995e-14 2.12449e-08
1.77397 1.78885e-08 2.16132e-09 2.02556e-11 2.78979e-11 4.26527e-10 4.29893e-12 5.9966e-12 8.35928e-15 2.49298e-14 8.799e-11 8.20714e-13 1.14817e-12 9.53236e-16 3.19969e-15 1.15448e-11 7.35738e-14 9.81046e-14 2.06366e-08
1.7817 1.7377e-08 2.09941e-09 1.95019e-11 2.68344e-11 4.14382e-10 4.12552e-12 5.74144e-12 9.86274e-15 2.63776e-14 8.54305e-11 7.82046e-13 1.09032e-12 3.86401e-15 7.7545e-15 1.12097e-11 7.08915e-14 9.44115e-14 2.00457e-08
